length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_global_routed,directness_lcc_linkwise,directness_all_linkwise
7816.027999999998,7816.027999999998,8.130957402162762,0.7798407468176517,0.7798407468176517,4,1,4654.443000000005,4654.443000000005,0.780226653707152,0.9461274564966254,0.8121676876355888,0.8121676876355888
14999.670999999997,14999.670999999997,14.192479314880885,0.6557073228251895,0.6557073228251895,7,1,9659.863000000001,9715.638000000003,0.6376276192345837,0.9867165412582668,0.7130635314417966,0.7130635314417966
19591.177000000018,19591.177000000018,18.15626554656583,0.6352246065905394,0.6352246065905394,9,1,12715.649999999998,12771.424999999997,0.6244603319934239,0.9828409460151669,0.6793441256973263,0.6793441256973263
26152.418999999998,26152.418999999998,24.09641310483205,0.5946729059660574,0.5946729059660574,12,1,16984.54700000002,17040.32200000002,0.6239724492036871,0.9773213759055928,0.6542932278079434,0.6542932278079434
30186.523000000016,30186.523000000016,27.952206265783026,0.5825684243039495,0.5825684243039495,14,1,18831.03800000001,19304.39,0.6045601167734388,0.9764347563217356,0.6452717638127461,0.6452717638127461
34497.22499999998,34497.22499999998,30.5536707144133,0.6391941753642872,0.6391941753642872,16,1,21283.50499999999,21756.856999999985,0.6261036227038979,0.9625922612763427,0.6807960602517096,0.6807960602517096
45260.65599999999,45260.65599999999,39.108411543075604,0.6772857896004362,0.6772857896004362,19,1,28408.988999999987,28882.340999999986,0.6275567928828667,0.951025419497388,0.7097721472212866,0.7097721472212866
48030.43800000003,48030.43800000003,41.70817659439215,0.6517566401356851,0.6517566401356851,20,1,29165.166999999994,29638.518999999997,0.6145079890427062,0.9460734754352078,0.6943878553071137,0.6943878553071137
54503.165000000066,54503.165000000066,46.92734764201349,0.6575684055864269,0.6575684055864269,23,1,32781.08099999999,33621.026999999965,0.5936577388292547,0.9320659669200856,0.6936144566377049,0.6936144566377049
64771.11800000013,64771.11800000013,54.618128258153746,0.6463586113141611,0.6463586113141611,27,1,36737.885,37875.73199999998,0.5569673111002891,0.907333288176827,0.680038290894782,0.680038290894782
66613.05600000016,66613.05600000016,56.37557312731435,0.6463708297775608,0.6463708297775608,28,1,36748.888,37886.734999999986,0.5583291218396828,0.90781381645552,0.6827791164782211,0.6827791164782211
70410.4800000001,70410.4800000001,58.63396492768209,0.6530700929795404,0.6530700929795404,29,1,38147.04399999998,39284.89099999999,0.5614017540771573,0.90009933623529,0.6731567993758428,0.6731567993758428
75522.44599999998,75522.44599999998,62.12913110421789,0.6362387406599392,0.6362387406599392,31,1,40200.21,41338.057000000044,0.5655441000248337,0.8990706085835637,0.6654721072932008,0.6654721072932008
80527.97099999993,80527.97099999993,65.06772500167804,0.6512329111943399,0.6512329111943399,33,1,42302.99000000008,43484.12600000009,0.5665626077688405,0.8972797784468454,0.6784363907354274,0.6784363907354274
90987.88499999975,90987.88499999975,71.08309756716102,0.6615595970320417,0.6615595970320417,35,1,47096.36900000011,48277.50500000011,0.5759643852000849,0.9091699195375887,0.6856970281099345,0.6856970281099345
94676.66899999962,94676.66899999962,72.38517829397286,0.672250259648383,0.672250259648383,35,1,48793.806000000084,49974.942000000105,0.5903870317998315,0.9107592158231419,0.6870937609101616,0.6870937609101616
101049.1319999996,101049.1319999996,76.21588531311325,0.6866706936671154,0.6866706936671154,36,1,51729.31500000009,53031.1380000001,0.5939613114658153,0.9091244463101806,0.6973154001929766,0.6973154001929766
106305.5929999997,106305.5929999997,77.11856356360056,0.696112787662758,0.696112787662758,36,1,54926.26000000011,56228.08300000012,0.6087020364341942,0.9033027529612941,0.7050974872849746,0.7050974872849746
106305.5929999997,106305.5929999997,77.11856356360056,0.695372014003165,0.695372014003165,36,1,54926.26000000011,56228.08300000012,0.6087020364341942,0.9033027529612941,0.7090401258134341,0.7090401258134341
112663.56499999967,112663.56499999967,80.26678313493638,0.701990734759456,0.701990734759456,37,1,58376.56600000012,59678.389000000134,0.619726488404541,0.9019678312079094,0.7065759142448047,0.7065759142448047
116140.7149999996,116140.7149999996,80.9683357952483,0.7086373415320918,0.7086373415320918,37,1,59487.00800000013,60788.83100000014,0.6238030675606588,0.8985066954489457,0.7079497623204004,0.7079497623204004
119089.79999999955,119089.79999999955,81.09308021918604,0.7101243164032303,0.7101243164032303,37,1,61777.60500000016,63079.42800000016,0.6425091073038236,0.897162502967619,0.7166987950366782,0.7166987950366782
125077.2619999997,125077.2619999997,83.86709944601574,0.7118257439844117,0.7118257439844117,38,1,64092.43900000018,65394.26200000018,0.6473863832637708,0.8923585630978332,0.7115260463122843,0.7115260463122843
125077.2619999997,125077.2619999997,83.86709944601574,0.7112567579833553,0.7112567579833553,38,1,64092.43900000018,65394.26200000018,0.6473863832637708,0.8923585630978332,0.708313985630244,0.708313985630244
130286.15799999976,130286.15799999976,85.87628845894193,0.7134359038799428,0.7134359038799428,39,1,67913.3100000002,69228.01200000019,0.6445087679592003,0.8899148776618998,0.7164108307731356,0.7164108307731356
134732.55599999975,134732.55599999975,86.2307457374955,0.7090138134499703,0.7090138134499703,39,1,69824.21800000014,71138.92000000014,0.654410759234653,0.8859418637461689,0.7114023092242016,0.7114023092242016
138221.50299999956,138221.50299999956,87.15923695577803,0.7153624041394157,0.7153624041394157,39,1,70820.89800000009,72135.60000000014,0.661211262344644,0.8839581222368788,0.7157241542717212,0.7157241542717212
141258.63099999962,141258.63099999962,87.44526225710305,0.7155576543211838,0.7155576543211838,39,1,72848.43600000012,74163.13800000008,0.6656750699043203,0.882169518582426,0.7204870261180998,0.7204870261180998
145554.2639999994,145554.2639999994,88.61762645245479,0.7160212899914211,0.7160212899914211,39,1,74421.82600000003,75736.52800000002,0.6694281122409774,0.881541323784138,0.721310018234475,0.721310018234475
149138.39999999967,149138.39999999967,89.0515748444988,0.7136512731497296,0.7136512731497296,39,1,75055.67500000005,76370.37700000005,0.6726159626843999,0.8782945330021399,0.7146837797726457,0.7146837797726457
152796.51999999984,152796.51999999984,89.5941489087458,0.7180548561392526,0.7180548561392526,39,1,76637.51000000002,78297.029,0.6764853167930562,0.8761174715616471,0.718264545011673,0.718264545011673
162961.92500000037,162961.92500000037,91.28188043759803,0.7110675453231236,0.7110675453231236,39,1,83565.38299999993,85224.90199999989,0.6834472417892923,0.8734584101879618,0.7150852379327477,0.7150852379327477
162961.92500000037,162961.92500000037,91.28188043759803,0.7116848551762881,0.7116848551762881,39,1,83565.38299999993,85224.90199999989,0.6834472417892923,0.8734584101879618,0.7158581439493273,0.7158581439493273
162961.92500000037,162961.92500000037,91.28188043759803,0.7114751035337763,0.7114751035337763,39,1,83565.38299999993,85224.90199999989,0.6835049676962485,0.8734584101879618,0.7172335182318552,0.7172335182318552
174352.0380000005,174352.0380000005,93.05427227756103,0.7130751800990369,0.7130751800990369,39,1,88355.87899999983,90015.39799999984,0.6877284275078598,0.8712187523182732,0.7183806701838533,0.7183806701838533
174352.0380000005,174352.0380000005,93.05427227756103,0.7181908754410998,0.7181908754410998,39,1,88355.87899999983,90015.39799999984,0.6877284275078598,0.8712187523182732,0.7122463383690518,0.7122463383690518
186190.0100000004,186190.0100000004,95.1653800654171,0.720365447254212,0.720365447254212,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.7190704938485455,0.7190704938485455
186190.0100000004,186190.0100000004,95.1653800654171,0.7179302079608543,0.7179302079608543,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.7165772944880059,0.7165772944880059
186190.0100000004,186190.0100000004,95.1653800654171,0.7180095502774302,0.7180095502774302,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.7197764210447251,0.7197764210447251
186190.0100000004,186190.0100000004,95.1653800654171,0.7202095581914858,0.7202095581914858,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.717599556242395,0.717599556242395
